,Unnamed: 0,title,all_tags,type
1264,1264,The Deep End of the Ocean,kidnapping boy reunion Michelle Pfeiffer Treat Williams Whoopi Goldberg Jonathan Jackson Cory Buck Drama Mystery Ulu Grosbard,movie
1265,1265,FearDotCom,race against time psychopath homepage cop doctor Stephen Dorff Natascha McElhone Stephen Rea Udo Kier Amelia Curtis Horror Thriller William Malone,movie
1266,1266,Cirque du Freak: The Vampire's Assistant,vampire spider wolfman stew best friend John C. Reilly Josh Hutcherson Chris Massoglia Patrick Fugit Salma Hayek Adventure Fantasy Action Thriller Paul Weitz,movie
1267,1267,Duplex, Ben Stiller Drew Barrymore Eileen Essell Amber Valletta Justin Theroux Action Comedy Thriller Danny DeVito,movie
1268,1268,Soul Men,duringcreditsstinger Samuel L. Jackson Bernie Mac Sharon Leal Adam Herschman Sean Hayes Comedy Music Malcolm D. Lee,movie
1269,1269,Raise the Titanic, M. Emmet Walsh Richard Jordan David Selby Anne Archer Alec Guinness Action Drama Thriller Jerry Jameson,movie
1270,1270,Universal Soldier: The Return,super computer computer program destiny timebomb Jean-Claude Van Damme Kiana Tom Bill Goldberg Michael Jai White Heidi Schanz Action Science Fiction Mic Rodgers,movie
1271,1271,Pandorum,dystopia spaceship survival mission Ben Foster Dennis Quaid Cam Gigandet Antje Traue Cung Le Action Horror Mystery Science Fiction Thriller Christian Alvart,movie
1272,1272,Impostor,android alien Gary Sinise Madeleine Stowe Mekhi Phifer Vincent D'Onofrio Tony Shalhoub Action Science Fiction Thriller Gary Fleder,movie
1273,1273,Extreme Ops,ski Devon Sawa Bridgette Wilson Rufus Sewell Rupert Graves Heino Ferch Action Adventure Drama Thriller Christian Duguay,movie
1274,1274,Just Visiting,time travel remake alternate history dragon remake of french film Jean Reno Christina Applegate Christian Clavier Matt Ross Tara Reid Comedy Fantasy Science Fiction Jean-Marie Poir\u00e9,movie
1275,1275,Sunshine,saving the world bomb sun space marine sunlight Cillian Murphy Rose Byrne Chris Evans Michelle Yeoh Cliff Curtis Science Fiction Thriller Danny Boyle,movie
1276,1276,A Thousand Words,liar literary agent Eddie Murphy Allison Janney Cliff Curtis Clark Duke Kerry Washington Drama Comedy Brian Robbins,movie
1277,1277,Delgo, Freddie Prinze Jr. Jennifer Love Hewitt Val Kilmer Anne Bancroft Chris Kattan Adventure Fantasy Animation Comedy Science Fiction Marc F. Adler,movie
1278,1278,The Gunman,assassin hitman Sean Penn Jasmine Trinca Javier Bardem Ray Winstone Mark Rylance Action Drama Crime Pierre Morel,movie
1279,1279,Stormbreaker,england secret intelligence service child hero wretch teen spy Alex Pettyfer Sarah Bolger Ewan McGregor Robbie Coltrane Stephen Fry Adventure Action Family Geoffrey Sax,movie
1280,1280,Disturbia,kidnapping young people Shia LaBeouf Sarah Roemer Carrie-Anne Moss David Morse Aaron Yoo Thriller Drama Mystery D.J. Caruso,movie
1281,1281,Hackers,female nudity hacker nudity computer virus virtual reality Jonny Lee Miller Angelina Jolie Jesse Bradford Matthew Lillard Renoly Santiago Action Crime Thriller Drama Iain Softley,movie
1282,1282,The Hunting Party,civil war spy hotel journalist journalism Richard Gere Terrence Howard James Brolin Diane Kruger Jesse Eisenberg Action Adventure Thriller Drama Richard Shepard,movie
1283,1283,The Hudsucker Proxy,suicide new york corruption journalist inventor Tim Robbins Jennifer Jason Leigh Paul Newman Charles Durning John Mahoney Comedy Drama Joel Coen,movie
1284,1284,The Warlords,assassin general dynasty brother blood brother Jet Li Andy Lau Takeshi Kaneshiro Xu Jinglei Wei Zongwan Action Drama History Peter Chan,movie
1285,1285,Nomad: The Warrior, Kuno Becker Jay Hernandez Jason Scott Lee Doskhan Zholzhaksynov Ayanat Ksenbai Action History War Sergei Bodrov Jr.,movie
1286,1286,Snowpiercer,father son relationship child labour brothel winter allegory Chris Evans Song Kang-ho Ed Harris John Hurt Tilda Swinton Action Science Fiction Drama Bong Joon-ho,movie
1287,1287,A Monster in Paris,monster cgi 3d paris france Vanessa Paradis Mathieu Chedid Gad Elmaleh Fran\u00e7ois Cluzet Ludivine Sagnier Adventure Animation Comedy Family Fantasy Bibo Bergeron,movie
1288,1288,The Last Shot, Matthew Broderick Alec Baldwin Toni Collette Calista Flockhart Ray Liotta Action Comedy Jeff Nathanson,movie
1289,1289,The Crow,halloween arson detroit Brandon Lee Rochelle Davis Ernie Hudson Michael Wincott Bai Ling Fantasy Action Thriller Alex Proyas,movie
1290,1290,Baahubali: The Beginning,kingdom war bollywood medieval india ancient india Prabhas Rana Daggubati Tamanna Bhatia Anushka Shetty Ramya Krishnan Action Adventure War History S.S. Rajamouli,movie
1291,1291,The Time Traveler's Wife,chicago sex based on novel nudity diary Eric Bana Rachel McAdams Michelle Nolden Arliss Howard Ron Livingston Drama Romance Fantasy Robert Schwentke,movie
1292,1292,Because I Said So,mother guitar sister sister relationship profession new love Diane Keaton Mandy Moore Gabriel Macht Tom Everett Scott Lauren Graham Comedy Michael Lehmann,movie
1293,1293,Frankenweenie,shyness stop motion black and white retro dog Charlie Tahan Catherine O'Hara Martin Short Martin Landau Atticus Shaffer Animation Comedy Family Tim Burton,movie
1294,1294,Serenity,martial arts telepathy dystopia spaceship fugitive Nathan Fillion Gina Torres Alan Tudyk Morena Baccarin Adam Baldwin Science Fiction Action Adventure Thriller Joss Whedon,movie
1295,1295,Against the Ropes,biography sport Meg Ryan Tony Shalhoub Joe Cortese Kerry Washington Omar Epps Romance Drama Charles S. Dutton,movie
1296,1296,Superman III,saving the world dc comics super computer identity crisis loss of powers Christopher Reeve Richard Pryor Jackie Cooper Marc McClure Annette O'Toole Comedy Action Adventure Fantasy Science Fiction Richard Lester,movie
1297,1297,Grudge Match,father son relationship sport rivalry elderly elderly man Robert De Niro Sylvester Stallone Alan Arkin Jon Bernthal Kevin Hart Comedy Peter Segal,movie
1298,1298,Red Cliff,flaming arrow chinese history strategy carrier pigeon spear throwing Chang Chen Hu Jun Tony Leung Chiu-Wai Takeshi Kaneshiro Song Jia Adventure Drama Action John Woo,movie
1299,1299,Sweet Home Alabama,new york marriage proposal alabama career woman fashion designer Reese Witherspoon Josh Lucas Patrick Dempsey Candice Bergen Rhona Mitra Comedy Romance Andy Tennant,movie
1300,1300,The Ugly Truth,romantic comedy romance tv morning show relationship opposites attract Katherine Heigl Gerard Butler Eric Winter Bree Turner Nick Searcy Comedy Romance Robert Luketic,movie
1301,1301,Sgt. Bilko,gulf war u.s. army based on tv series military spoof Steve Martin Dan Aykroyd Phil Hartman Glenne Headly Daryl Mitchell Comedy Family Jonathan Lynn,movie
1302,1302,Spy Kids 2: The Island of Lost Dreams,spy experiment island secret organization wretch Antonio Banderas Carla Gugino Alexa PenaVega Daryl Sabara Steve Buscemi Action Adventure Family Robert Rodriguez,movie
1303,1303,Star Trek: Generations,based on tv series death exploding planet mountain cabin solar system Patrick Stewart Jonathan Frakes Brent Spiner LeVar Burton Michael Dorn Science Fiction Action Adventure Thriller David Carson,movie
1304,1304,The Grandmaster,martial arts kung fu biography kung fu master Tony Leung Chiu-Wai Zhang Ziyi Song Hye-kyo Chang Chen Zhao Benshan Action Drama History Wong Kar-wai,movie
1305,1305,Water for Elephants,clown elephant trainer veterinary Robert Pattinson Reese Witherspoon Christoph Waltz Tatum Etheridge Hal Holbrook Drama Romance Francis Lawrence,movie
1306,1306,Dragon Nest: Warriors' Dawn, Carrie-Anne Moss Lucas Grabeel Blythe Auffarth Charlie Schlatter Simon Jaglom Adventure Family Fantasy Animation Yuefeng Song,movie
1307,1307,The Hurricane,prison boxer boxing match boxing school biography Denzel Washington Vicellous Reon Shannon Deborah Kara Unger Liev Schreiber John Hannah Drama Norman Jewison,movie
1308,1308,Enough,waitress wife husband relationship violent husband self-defense violence against women Jennifer Lopez Billy Campbell Juliette Lewis Dan Futterman Fred Ward Drama Thriller Michael Apted,movie
1309,1309,Heartbreakers,cons and scams Sigourney Weaver Jennifer Love Hewitt Gene Hackman Ray Liotta Jason Lee Crime Comedy Romance David Mirkin,movie
1310,1310,Paul Blart: Mall Cop 2,shopping mall las vegas security guard Kevin James Raini Rodriguez Eduardo Ver\u00e1stegui Daniella Alonso Neal McDonough Action Comedy Family Andy Fickman,movie
1311,1311,Angel Eyes,car crash police officer Jennifer Lopez Jim Caviezel Jeremy Sisto Terrence Howard S\u00f4nia Braga Drama Romance Thriller Luis Mandoki,movie
1312,1312,Joe Somebody,profession karate daughter bef\u00f6rderung ex-wife Tim Allen Julie Bowen Kelly Lynch Greg Germann Jim Belushi Comedy John Pasquin,movie
1313,1313,The Ninth Gate,new york obsession passion for collection southern france mephisto Johnny Depp Frank Langella Lena Olin Emmanuelle Seigner Barbara Jefford Horror Mystery Thriller Roman Polanski,movie
1314,1314,Extreme Measures,new york surgeon british suspense morgue Hugh Grant Gene Hackman Sarah Jessica Parker David Morse Bill Nunn Drama Thriller Michael Apted,movie
1315,1315,Rock Star,rock star success discontentedness and displeasedness heavy metal relationship problems Mark Wahlberg Jennifer Aniston Jason Flemyng Dominic West Jason Bonham Music Drama Comedy Stephen Herek,movie
1316,1316,Precious,aids illiteracy song unwillingly pregnant balloon Gabourey Sidibe Mo'Nique Paula Patton Mariah Carey Lenny Kravitz Drama Lee Daniels,movie
1317,1317,White Squall,sailing trip diary sailing survival coming of age Jeff Bridges Caroline Goodall John Savage Scott Wolf Jeremy Sisto Action Drama Ridley Scott,movie
1318,1318,The Thing,ice space marine paranoia snow storm norwegian Kurt Russell Keith David Wilford Brimley Donald Moffat Richard Dysart Horror Mystery Science Fiction John Carpenter,movie
1319,1319,Riddick,dystopia revenge alien planet imax Vin Diesel Karl Urban Katee Sackhoff Jordi Moll\u00e0 Bokeem Woodbine Science Fiction Action Thriller David Twohy,movie
1320,1320,Switchback,loss of son serial killer train Dennis Quaid Danny Glover R. Lee Ermey Claudia Stedelin Brent Hinkley Action Adventure Mystery Thriller Jeb Stuart,movie
1321,1321,Texas Rangers,underwear tiger racial segregation James Van Der Beek Rachael Leigh Cook Ashton Kutcher Dylan McDermott Usher Raymond Action Western Steve Miner,movie
1322,1322,City of Ember,underground world mayor adventure post-apocalyptic dystopia Saoirse Ronan Harry Treadaway Mary Kay Place Bill Murray Martin Landau Adventure Family Fantasy Gil Kenan,movie
1323,1323,The Master,post traumatic stress  disorder sexual obsession postwar period drifter alcoholic Joaquin Phoenix Philip Seymour Hoffman Amy Adams Laura Dern Jesse Plemons Drama Paul Thomas Anderson,movie
1324,1324,Virgin Territory, Ryan Cartwright Hayden Christensen Mischa Barton Jay Villiers Simone Spinazz\u00e8 Adventure Action Comedy Romance David Leland,movie
1325,1325,The Express,american football college biography sport syracuse university Rob Brown Dennis Quaid Darrin Henson Charles S. Dutton Aunjanue Ellis Drama Gary Fleder,movie
1326,1326,The 5th Wave,based on novel dystopia alien alien invasion human subjugation Chlo\u00eb Grace Moretz Nick Robinson Alex Roe Maika Monroe Zackary Arthur Adventure Science Fiction J Blakeson,movie
1327,1327,Creed,underdog sport spin off underground fighting motivational speaker Michael B. Jordan Sylvester Stallone Graham McTavish Tessa Thompson Phylicia Rash\u0101d Drama Ryan Coogler,movie
1328,1328,The Town,based on novel money laundering ambulance boston massachusetts Ben Affleck Rebecca Hall Jeremy Renner Jon Hamm Blake Lively Crime Drama Thriller Ben Affleck,movie
1329,1329,What to Expect When You're Expecting,based on novel adoption pregnant miscarriage expectant father Cameron Diaz Jennifer Lopez Elizabeth Banks Anna Kendrick Brooklyn Decker Romance Comedy Drama Kirk Jones,movie
1330,1330,Burn After Reading,blackmail paranoia fitness-training plastic surgery autobiography George Clooney Frances McDormand Brad Pitt John Malkovich Tilda Swinton Comedy Drama Joel Coen,movie
1331,1331,Nim's Island,fictional place exotic island shipwreck cruise volcano Abigail Breslin Jodie Foster Gerard Butler Michael Carman Mark Brady Adventure Comedy Family Fantasy Jennifer Flackett,movie
1332,1332,Rush,world champion sport racing car formula 1 automobile racing Daniel Br\u00fchl Chris Hemsworth Olivia Wilde Alexandra Maria Lara Natalie Dormer Drama Action Ron Howard,movie
1333,1333,Magnolia,farewell regret parents kids relationship suicide attempt becoming an adult Julianne Moore William H. Macy John C. Reilly Tom Cruise Philip Baker Hall Drama Paul Thomas Anderson,movie
1334,1334,Cop Out,new york money laundering daughter police undercover cop Bruce Willis Tracy Morgan Juan Carlos Hern\u00e1ndez Seann William Scott Michelle Trachtenberg Action Comedy Crime Kevin Smith,movie
1335,1335,How to Be Single,new york based on novel one-night stand single Dakota Johnson Rebel Wilson Alison Brie Nicholas Braun Damon Wayans Jr. Comedy Romance Christian Ditter,movie
1336,1336,Dolphin Tale,dolphin boy trap summer tail Morgan Freeman Ashley Judd Harry Connick Jr. Nathan Gamble Kris Kristofferson Drama Family Charles Martin Smith,movie
1337,1337,Twilight,soulmates vampire forbidden love immortality trust Kristen Stewart Robert Pattinson Billy Burke Taylor Lautner Peter Facinelli Adventure Fantasy Drama Romance Catherine Hardwicke,movie
1338,1338,John Q,father son relationship chicago heart attack kidnapping heart disease Denzel Washington Robert Duvall Anne Heche Kimberly Elise Daniel E. Smith Drama Thriller Crime Nick Cassavetes,movie
1339,1339,Blue Streak,robbery diamant police operation police everyday life thief Martin Lawrence Luke Wilson Dave Chappelle Peter Greene Nicole Ari Parker Action Comedy Crime Les Mayfield,movie
1340,1340,We're the Millers,mexico police gang drug smuggling drug Jason Sudeikis Jennifer Aniston Will Poulter Emma Roberts Ed Helms Comedy Crime Rawson Marshall Thurber,movie
1341,1341,The Inhabited Island,based on novel brother sister relationship sword fight spaceship strugatsky Vasily Stepanov Pyotr Fyodorov \u042e\u043b\u0438\u044f \u0421\u043d\u0438\u0433\u0438\u0440\u044c Fyodor Bondarchuk Sergey Garmash Action Fantasy Science Fiction Thriller Fyodor Bondarchuk,movie
1342,1342,Breakdown,california bank ransom car breakdown kidnapping Kurt Russell J. T. Walsh Kathleen Quinlan M.C. Gainey Jack Noseworthy Drama Action Thriller Jonathan Mostow,movie
1343,1343,Never Say Never Again,video game spy bahamas british stealing Sean Connery Kim Basinger Klaus Maria Brandauer Edward Fox Barbara Carrera Adventure Action Thriller Irvin Kershner,movie
1344,1344,Hot Tub Time Machine,female nudity one-night stand time travel time machine incest overtones John Cusack Lizzy Caplan Rob Corddry Craig Robinson Clark Duke Science Fiction Comedy Adventure Steve Pink,movie
1345,1345,Dolphin Tale 2,dolphin aquarium swimming Morgan Freeman Ashley Judd Nathan Gamble Cozi Zuehlsdorff Harry Connick Jr. Family Drama Charles Martin Smith,movie
1346,1346,Reindeer Games,prison robbery role reversal extramarital affair Ben Affleck Gary Sinise Charlize Theron Dennis Farina Donal Logue Thriller John Frankenheimer,movie
1347,1347,A Man Apart,repayment arbitrary law cop loss of wife Vin Diesel Larenz Tate Timothy Olyphant Geno Silva Jacqueline Obradors Action Drama F. Gary Gray,movie
1348,1348,Aloha,love triangle hawaii satellite military duringcreditsstinger Bradley Cooper Emma Stone Rachel McAdams Bill Murray John Krasinski Drama Comedy Romance Cameron Crowe,movie
1349,1349,Ghosts of Mississippi,assassin widow trial civil rights activist Alec Baldwin James Woods Virginia Madsen Whoopi Goldberg Craig T. Nelson History Drama Rob Reiner,movie
1350,1350,Snow Falling on Cedars,journalist japanese wife fisherman war Ethan Hawke Youki Kudoh Reeve Carney Anne Suzuki Rick Yune Drama Romance Scott Hicks,movie
